date,primemover_id,time,travel_empty,stopped_empty,loading,travel_loaded,stopped_loaded,dumping,nett_cycle_time
2023-02-01,7007,22:00:22,17.01,0.43,8.17,20.7,0.0,3.86,50.17
2023-02-01,7007,22:56:27,18.15,0.98,7.97,20.9,0.0,3.88,51.88
2023-02-01,7008,23:04:56,17.47,1.03,18.15,19.42,0.0,4.55,60.61
2023-02-01,7007,23:48:20,1.76,4.59,7.52,21.2,3.75,3.33,42.15
2023-02-02,7008,01:06:24,16.4,0.2,15.5,19.35,0.0,3.43,54.88
2023-02-02,7008,02:01:17,17.17,5.55,6.83,17.45,0.0,4.0,51.0
2023-02-02,7007,02:46:22,18.16,0.44,7.28,19.65,0.0,3.39,48.92
2023-02-02,7008,02:52:17,16.26,0.58,6.42,17.07,0.0,5.68,46.01
2023-02-02,7007,03:35:17,16.6,6.25,7.58,19.23,0.0,4.72,54.38
2023-02-02,7008,03:38:17,15.08,7.23,15.37,17.22,0.0,4.95,59.84
2023-02-02,7007,04:29:40,17.88,3.22,9.33,19.97,0.0,3.18,53.58
2023-02-02,7008,04:38:08,15.59,0.18,12.17,17.21,0.0,3.1,48.25
2023-02-02,7007,05:23:15,16.44,0.18,7.5,15.2,82.59,5.32,127.22
2023-02-02,7008,05:26:23,16.65,13.73,5.33,59.98,19.57,2.96,118.23
2023-02-02,7008,08:15:58,16.19,0.22,10.05,19.9,5.97,4.2,56.52
2023-02-02,7008,09:12:29,16.48,0.22,25.67,31.03,12.07,3.35,88.82
2023-02-02,7007,11:04:05,17.13,2.93,9.53,18.68,0.0,3.08,51.37
2023-02-02,7007,11:55:27,23.94,14.68,7.25,17.43,0.0,3.1,66.4
2023-02-02,7007,16:39:19,16.65,0.25,9.42,18.7,0.0,3.44,48.45
2023-02-02,7008,17:15:52,16.55,0.25,10.17,86.41,28.43,3.2,145.0
2023-02-02,7007,17:27:46,16.79,53.2,18.42,19.23,1.95,11.17,120.76
2023-02-02,7007,20:15:20,15.68,0.33,4.52,20.47,0.0,12.33,53.33
2023-02-02,7007,22:43:30,10.03,161.85,3.81,57.08,10.38,15.42,258.59
2023-02-03,7008,01:54:03,19.44,2.03,10.42,21.98,0.0,3.88,57.75
2023-02-03,7008,02:51:48,19.78,3.8,10.25,23.4,0.0,6.99,64.22
2023-02-03,7008,03:56:01,18.99,0.83,8.38,12.53,1.98,5.1,47.82
2023-02-03,7008,07:13:35,17.45,8.5,10.6,46.61,13.2,3.48,99.84
2023-02-03,7007,08:30:04,17.4,0,8.65,17.98,0.0,3.07,47.1
2023-02-03,7007,09:17:10,16.45,0.42,20.32,18.15,0.0,3.13,58.47
2023-02-03,7008,09:34:20,16.59,0.6,15.5,19.11,0.0,3.33,55.13
2023-02-03,7007,10:15:38,15.83,5.54,12.75,17.53,0.0,3.02,54.67
2023-02-03,7008,10:29:28,16.19,0.3,13.0,20.08,0.52,4.76,54.85
2023-02-03,7007,11:10:18,15.87,0.36,11.88,19.13,1.08,5.44,53.77
2023-02-03,7008,14:02:39,15.78,0.15,7.13,18.93,0.0,3.15,45.15
2023-02-03,7007,14:04:32,16.0,0.28,13.78,18.06,0.0,4.44,52.57
2023-02-03,7008,14:47:48,15.98,0.25,6.58,32.55,54.14,2.93,112.44
2023-02-03,7007,14:57:06,16.28,0.7,10.5,18.18,0.0,25.47,71.13
2023-02-03,7007,16:08:14,17.69,1.92,1.16,33.08,76.21,3.57,133.62
2023-02-03,7008,17:34:10,17.65,0,8.05,45.67,4.2,2.4,77.97
2023-02-04,7008,07:15:13,17.28,0.2,20.23,24.64,14.02,4.38,80.76
2023-02-04,7008,15:12:05,16.32,9.52,32.48,18.65,0.0,7.11,84.08
2023-02-04,7008,16:36:10,16.23,0.17,31.83,18.27,0.0,4.84,71.33
2023-02-04,7008,17:47:30,24.09,0.49,9.27,19.31,0.0,2.97,56.13
2023-02-04,7008,20:59:25,16.15,0.25,13.08,21.04,0.0,3.35,53.86
2023-02-04,7008,21:53:17,18.45,0.2,11.04,21.72,0.47,3.67,55.53
2023-02-04,7008,22:48:49,16.75,0.17,10.87,19.9,0.0,3.55,51.23
2023-02-04,7008,23:40:03,17.69,65.92,16.33,20.4,0.0,3.53,123.87
2023-02-05,7008,01:45:33,16.8,0.22,10.58,20.97,0.0,3.35,51.92
2023-02-05,7007,02:28:41,9.65,30.81,22.9,19.33,0.0,3.7,86.39
2023-02-05,7008,02:37:28,15.9,4.75,14.47,21.37,0.0,184.82,241.32
2023-02-05,7008,08:18:36,9.91,1.45,20.2,20.0,0.0,4.2,55.77
2023-02-05,7008,09:14:22,16.42,0.2,8.21,19.02,0.0,3.58,47.43
2023-02-05,7007,09:20:29,23.59,0.97,10.58,18.87,0.0,2.87,56.88
2023-02-05,7008,10:01:48,16.4,0.23,7.32,18.88,0.0,3.17,46.0
2023-02-05,7008,10:47:48,16.33,0.4,8.37,18.45,0.0,8.1,51.65
2023-02-05,7008,11:39:27,15.61,0.15,7.0,56.33,6.63,3.2,88.93
2023-02-05,7007,13:49:39,15.85,0.2,8.36,19.52,0.0,2.85,46.79
2023-02-05,7008,13:54:40,16.75,4.85,8.37,18.9,0.0,3.36,52.23
2023-02-05,7007,14:36:26,17.0,11.13,10.7,19.2,0.0,2.88,60.92
2023-02-05,7008,14:46:54,16.84,0.52,7.17,19.6,0.0,3.45,47.57
2023-02-05,7008,15:34:28,16.43,0.43,11.33,20.77,0.87,132.75,182.58
2023-02-05,7007,15:37:21,15.95,6.05,25.17,19.8,0.0,5.18,72.15
2023-02-05,7007,16:49:30,17.32,2.93,14.88,20.64,0.4,3.56,59.74
2023-02-05,7008,18:57:58,17.45,2.47,20.0,22.03,0.97,3.7,66.62
2023-02-05,7007,21:44:43,18.0,0.28,10.7,21.07,0.0,3.49,53.53
2023-02-05,7008,21:52:10,17.39,0.6,11.57,22.17,0.0,2.95,54.68
2023-02-05,7007,22:38:15,17.44,0.25,9.45,19.95,0.0,3.08,50.17
2023-02-05,7008,22:46:51,17.52,0.17,16.67,24.42,2.11,414.88,475.76
2023-02-05,7007,23:28:25,9.22,14.34,22.86,19.43,0.0,3.02,68.87
2023-02-06,7008,07:12:29,25.36,142.58,12.83,20.82,0.0,3.33,204.92
2023-02-06,7007,14:44:49,15.17,6.34,11.72,19.37,0.0,3.32,55.92
2023-02-06,7007,15:40:44,17.02,0.22,8.17,19.19,0.0,2.93,47.52
2023-02-06,7007,16:28:15,16.15,15.53,28.11,21.22,0.0,3.25,84.27
2023-02-06,7007,17:52:31,17.87,1.67,12.63,18.58,0.0,3.27,54.02
2023-02-06,7007,19:56:59,17.1,5.05,9.83,19.05,0.0,2.97,54.0
2023-02-06,7008,20:31:22,17.34,0.48,7.63,20.72,0.0,3.35,49.53
2023-02-06,7007,20:50:59,17.91,0.37,8.85,20.89,0.57,2.96,51.55
2023-02-06,7008,21:35:13,17.23,0.82,7.92,20.77,0.0,7.22,53.96
2023-02-06,7007,21:42:32,17.32,0.31,9.13,20.17,0.0,8.42,55.35
2023-02-06,7008,22:34:27,17.73,0.71,9.97,20.64,0.0,13.02,62.07
2023-02-06,7007,22:37:53,18.4,13.02,11.25,20.73,0.0,11.34,74.74
2023-02-07,7008,01:19:57,18.45,0.2,16.4,20.21,0.0,3.65,58.92
2023-02-07,7007,01:23:02,18.25,0.25,18.6,19.13,0.0,3.47,59.7
2023-02-07,7008,02:18:52,17.98,0.5,12.13,20.29,0.0,3.45,54.35
2023-02-07,7007,02:22:44,19.08,7.67,7.45,19.22,0.0,3.56,56.98
2023-02-07,7008,03:13:13,16.64,0.4,15.25,19.92,0.0,3.6,55.8
2023-02-07,7007,03:19:43,18.08,0.28,18.57,19.78,0.0,3.18,59.9
2023-02-07,7008,04:16:25,17.42,0.17,9.67,20.08,0.0,3.38,50.72
2023-02-07,7007,04:19:37,17.15,0.42,10.14,18.55,0.0,4.35,50.6
2023-02-07,7008,05:07:08,17.05,0.18,9.25,18.93,0.0,3.05,48.46
2023-02-07,7007,05:10:13,17.45,0.25,13.12,75.49,15.67,4.69,126.67
2023-02-07,7008,05:55:36,15.64,0,3.11,19.61,0.21,1.6,40.17
2023-02-07,7008,07:02:48,15.52,0.2,10.71,18.1,0.0,5.38,49.92
2023-02-07,7008,07:52:43,15.89,0.18,8.31,18.8,0.0,3.0,46.18
2023-02-07,7008,08:38:54,16.05,5.32,10.82,19.82,0.0,10.54,62.54
2023-02-07,7008,09:41:26,16.48,0.13,12.6,18.7,0.0,3.2,51.11
2023-02-07,7008,10:32:33,17.09,0.2,9.47,21.25,1.78,2.88,52.67
2023-02-07,7008,11:25:13,16.03,0.65,8.07,57.19,15.84,3.7,101.49
2023-02-07,7008,13:51:56,16.05,0.65,9.78,19.38,0.0,3.12,48.98
2023-02-07,7007,14:03:53,17.9,4.25,13.88,20.15,0.0,3.29,59.47
2023-02-07,7008,14:40:55,16.41,0.19,8.22,18.15,0.0,6.93,49.9
2023-02-07,7007,15:03:21,17.23,0.15,7.3,19.33,0.0,4.25,48.27
2023-02-07,7008,15:30:49,8.2,128.33,0,0.0,0.0,3.02,139.56
2023-02-07,7007,15:51:37,17.24,0.17,6.78,20.83,0.0,3.22,48.23
2023-02-07,7007,16:39:51,17.2,0.13,6.07,18.72,0.0,2.94,45.05
2023-02-07,7007,17:24:54,16.67,0.15,8.55,49.29,5.75,11.13,91.54
2023-02-07,7008,19:09:31,17.55,0.13,8.38,20.18,0.0,3.52,49.76
2023-02-07,7008,19:59:17,26.47,2.89,9.62,20.36,0.0,3.62,62.96
2023-02-07,7007,22:28:55,17.43,0.38,10.33,19.23,0.0,3.5,50.88
2023-02-07,7007,23:19:48,15.61,0.2,15.43,32.44,5.08,3.02,71.79
2023-02-08,7008,01:58:03,17.47,7.13,15.58,20.83,0.0,3.56,64.58
2023-02-08,7008,03:02:38,30.38,179.72,0,0.0,0.0,6.48,216.58
2023-02-08,7007,04:07:51,15.7,0.17,22.83,18.43,0.0,2.92,60.05
2023-02-08,7007,05:07:54,15.67,0.2,16.33,60.55,38.07,3.08,133.91
2023-02-08,7008,07:06:50,15.48,0.17,12.08,18.48,0.0,3.27,49.48
2023-02-08,7008,07:56:19,15.7,0.17,10.2,18.3,0.0,2.93,47.3
2023-02-08,7007,08:12:37,16.82,0.32,7.23,17.92,0.85,3.7,46.83
2023-02-08,7008,08:43:37,16.19,0.17,8.45,18.27,0.0,2.92,45.99
2023-02-08,7007,08:59:27,16.27,0.27,7.58,18.2,0.0,3.01,45.33
2023-02-08,7008,09:29:36,15.8,0.17,11.42,19.33,0.0,3.13,49.85
2023-02-08,7007,09:44:47,16.23,0.35,9.82,18.75,0.0,5.62,50.77
2023-02-08,7008,10:19:27,16.11,5.22,10.27,19.93,0.0,3.28,54.81
2023-02-08,7007,10:35:33,17.12,9.65,9.98,18.64,0.0,3.1,58.48
2023-02-08,7008,11:14:16,16.33,0.15,14.5,57.77,7.15,2.97,98.88
2023-02-08,7007,11:34:02,16.12,3.15,8.68,19.8,1.55,4.67,53.96
2023-02-08,7007,13:28:16,17.42,9.58,7.85,19.02,0.0,3.58,57.45
2023-02-08,7007,14:58:53,16.36,0.82,7.83,18.08,0.0,8.58,51.68
2023-02-08,7007,15:50:34,9.93,703.48,8.75,19.8,1.28,3.23,746.48
2023-02-08,7008,16:21:41,15.91,0.58,6.75,18.75,0.0,3.07,45.05
2023-02-08,7008,17:24:25,15.9,0.17,9.82,52.15,13.13,3.28,94.44
2023-02-08,7008,20:01:31,18.5,0.81,8.13,19.88,0.0,3.55,50.88
2023-02-08,7008,21:07:01,18.32,0.18,16.7,20.18,0.0,3.55,58.94
2023-02-08,7008,22:05:57,19.01,3.35,13.39,20.95,0.0,3.33,60.03
2023-02-09,7008,02:24:18,17.32,0.19,20.87,21.42,0.0,6.72,66.5
2023-02-09,7008,03:37:44,17.52,7.18,10.72,19.98,0.0,34.48,89.88
2023-02-09,7008,08:23:28,16.86,0.17,1.47,28.28,41.98,3.07,91.82
2023-02-09,7007,09:29:07,26.32,18.87,0,0.0,0.0,3.58,48.78
2023-02-09,7008,11:50:57,16.43,8.47,10.08,20.23,0.0,3.14,58.36
2023-02-09,7007,13:22:17,15.41,0.27,14.95,18.38,0.0,3.17,52.18
2023-02-09,7007,14:14:28,16.9,0.41,11.69,17.9,0.52,9.43,56.85
2023-02-09,7008,14:46:16,16.31,0.49,12.42,19.68,0.0,3.22,52.12
2023-02-09,7007,15:11:19,17.83,11.98,24.45,19.68,0.0,11.16,85.12
2023-02-09,7008,15:38:23,8.02,15.9,0,0.0,0.0,0.74,24.66
2023-02-09,7008,19:01:51,17.4,0.1,14.85,20.73,0.0,3.17,56.25
2023-02-09,7008,19:58:06,17.83,3.82,24.54,21.77,0.0,3.83,71.78
2023-02-09,7007,20:34:41,16.27,0.23,9.48,20.15,0.0,3.12,49.25
2023-02-09,7008,21:09:53,18.57,0.13,10.43,22.43,0.25,6.87,58.68
2023-02-09,7007,21:23:56,16.73,0.89,10.64,19.22,0.0,4.27,51.73
2023-02-09,7008,22:08:34,19.26,0.22,12.78,23.52,1.0,3.22,59.98
2023-02-09,7007,22:31:37,16.2,5.7,23.1,20.18,0.57,13.72,79.47
2023-02-09,7008,23:08:33,18.37,0.43,19.38,21.98,1.83,14.47,76.48
2023-02-09,7007,23:51:05,17.85,59.72,8.85,19.52,0.0,3.21,109.16
2023-02-10,7008,01:30:04,19.42,3.56,13.3,22.88,0.0,2.97,62.13
2023-02-10,7007,01:41:05,16.07,0.2,14.47,19.1,0.0,4.12,53.95
2023-02-10,7008,02:32:12,19.87,0.25,8.75,24.4,0.0,16.48,69.75
2023-02-10,7007,02:35:02,16.83,0.18,11.36,19.33,0.0,15.4,63.11
2023-02-10,7007,03:38:09,15.25,4.86,7.32,18.6,2.17,3.32,51.52
2023-02-10,7008,03:41:57,10.5,0.75,0,0.0,0.0,0.12,11.37
2023-02-10,7007,04:29:40,15.67,0.17,7.0,25.02,4.72,3.33,55.9
2023-02-10,7007,05:25:34,18.79,10.91,24.7,19.9,0.0,4.46,78.76
2023-02-10,7008,07:04:46,11.73,61.86,10.85,21.07,4.5,3.13,113.14
2023-02-10,7007,09:08:19,18.84,26.25,1.68,34.35,111.82,3.32,196.26
2023-02-12,7007,01:14:05,16.78,0.23,25.17,20.0,0.67,3.15,66.0
2023-02-12,7007,02:20:05,16.88,0.27,9.43,19.58,0.0,3.33,49.5
2023-02-12,7007,03:09:35,17.39,2.5,18.42,19.02,0.0,3.05,60.37
2023-02-12,7007,04:09:57,16.83,21.23,10.75,18.6,0.0,3.33,70.75
2023-02-12,7007,05:20:42,17.25,0.22,7.77,59.33,13.48,2.98,101.03
2023-02-12,7007,07:49:57,15.65,0.22,10.18,18.35,5.28,3.18,52.87
2023-02-12,7007,08:42:49,15.8,0.23,9.62,19.4,0.0,3.26,48.32
2023-02-12,7007,09:31:08,16.98,0.17,21.04,19.38,0.0,3.03,60.6
2023-02-12,7007,10:31:44,16.58,163.35,13.64,20.07,0.0,4.01,217.65
2023-02-12,7007,19:51:32,18.47,2.42,12.68,19.85,0.47,3.03,56.92
2023-02-12,7007,20:48:27,17.75,56.11,12.77,20.48,0.0,2.97,110.07
2023-02-13,7007,04:11:32,15.12,5.97,10.53,23.3,9.3,13.77,77.99
2023-02-13,7007,07:48:01,0.45,0.07,0,0.0,0.0,25.08,25.6
2023-02-13,7007,08:13:37,15.59,0.18,1.13,2.26,27.21,4.38,50.76
2023-02-13,7007,20:06:36,0.75,0.11,0,0,0.0,5.78,6.65
2023-02-13,7007,20:13:15,17.55,0.14,12.8,20.59,0.45,3.48,55.0
2023-02-13,7007,21:08:15,17.7,0.25,11.83,20.03,0.0,3.02,52.83
2023-02-13,7007,22:01:05,17.04,1.28,13.95,20.62,0.65,3.42,56.95
2023-02-13,7007,22:58:02,17.22,0.25,14.12,18.82,0.0,2.92,53.32
2023-02-13,7007,23:51:21,18.15,2.69,18.37,20.57,0.0,3.53,63.3
2023-02-14,7007,02:09:20,17.72,0.2,8.73,20.02,0.0,3.35,50.02
2023-02-14,7007,02:59:21,16.74,6.4,9.88,20.17,3.33,3.23,59.75
2023-02-14,7007,03:59:06,16.5,0.17,10.28,19.4,0.0,3.42,49.76
2023-02-14,7007,04:48:52,17.12,2.78,9.9,18.67,0.0,3.03,51.5
2023-02-14,7007,05:40:22,16.48,3.88,3.62,58.65,0.0,3.1,85.74
2023-02-14,7007,07:22:51,14.93,0.59,0.48,31.71,34.44,3.02,85.17
2023-02-14,7007,13:40:19,16.28,0.22,12.58,20.28,0.0,3.35,52.71
2023-02-14,7007,14:33:02,17.2,0.69,12.56,19.23,0.0,3.17,52.85
2023-02-14,7007,15:25:53,16.58,5.33,12.2,19.25,0.0,2.97,56.33
2023-02-14,7007,16:22:13,16.04,0.45,10.93,20.0,0.0,2.97,50.38
2023-02-14,7007,17:12:36,17.44,1.33,12.63,46.0,9.06,3.07,89.53
2023-02-14,7007,22:34:10,15.28,4.94,7.77,18.33,0.0,2.85,49.17
2023-02-14,7007,23:23:20,16.25,3.52,9.03,21.75,0.0,3.37,53.92
2023-02-15,7007,01:12:15,17.11,0.25,13.72,18.77,0.0,3.1,52.95
2023-02-15,7007,02:05:12,17.1,5.52,9.45,19.73,0.0,3.25,55.05
2023-02-15,7007,03:00:15,16.12,1.88,2.2,3.37,457.51,1.78,482.87
2023-02-16,7007,01:03:11,9.21,20.66,8.79,17.99,0.0,3.46,60.1
2023-02-16,7007,04:34:15,16.43,43.32,13.75,18.48,2.95,3.37,98.3
2023-02-16,7007,07:33:25,16.73,2.07,7.21,17.95,1.77,4.13,49.86
2023-02-16,7007,08:23:17,16.87,1.24,6.77,17.87,0.0,3.4,46.14
2023-02-16,7007,09:09:25,18.14,8.76,8.85,18.17,0.0,3.55,57.46
2023-02-16,7007,10:06:53,18.26,8.51,1.14,24.24,51.48,3.32,106.95
2023-02-16,7007,21:45:47,17.41,0.43,33.8,19.32,0.0,3.27,74.23
2023-02-16,7007,23:06:10,16.73,0.27,10.1,17.9,0.0,3.93,48.93
2023-02-16,7007,23:55:06,19.5,1.41,11.73,22.19,0.0,3.63,58.47
2023-02-17,7007,01:57:28,18.3,0.2,8.05,20.9,0.0,27.5,74.95
2023-02-17,7007,03:12:25,18.25,0.44,7.67,20.9,0.0,3.0,50.25
2023-02-17,7007,04:02:40,17.75,3.14,11.28,19.0,0.0,4.45,55.62
2023-02-17,7007,08:11:33,16.58,2.23,13.3,19.53,0.25,6.37,58.26
2023-02-17,7007,09:09:49,17.75,3.64,21.22,20.93,0.0,3.12,66.66
2023-02-17,7007,20:18:44,16.18,0.23,13.38,21.28,0.0,2.82,53.9
2023-02-17,7007,21:12:38,24.95,209.93,19.3,20.8,0.0,3.5,278.48
2023-02-18,7007,01:53:08,16.87,0.33,17.35,20.08,0.0,3.1,57.73
2023-02-18,7007,02:50:52,16.53,4.4,13.29,20.35,0.0,5.62,60.18
2023-02-18,7007,03:51:03,17.66,0.68,12.62,23.18,3.86,10.28,68.29
2023-02-18,7007,07:13:42,0.35,0.08,0,0.0,0.0,1.72,2.14
2023-02-18,7007,07:15:51,15.88,0.25,17.37,18.5,3.08,3.25,58.33
2023-02-18,7007,08:14:11,15.39,0.19,16.14,17.37,0.0,3.3,52.38
2023-02-18,7007,09:06:34,34.87,205.39,26.93,17.77,0.0,3.3,288.25
2023-02-18,7007,13:57:03,16.23,0.17,9.28,18.53,0.0,3.32,47.53
2023-02-18,7007,14:44:35,16.37,0.47,23.23,17.08,0.0,4.22,61.37
2023-02-18,7007,15:45:57,18.15,4.89,8.3,20.18,0.0,3.85,55.37
2023-02-19,7007,05:05:05,17.2,0.28,9.95,20.28,0.0,3.8,51.52
2023-02-19,7007,05:56:36,18.94,2.85,20.71,16.93,0.0,3.2,62.64
2023-02-19,7007,08:22:46,15.37,0.15,6.33,17.13,0.0,16.15,55.13
2023-02-19,7007,09:17:54,16.32,0.18,6.88,16.83,0.0,3.13,43.35
2023-02-19,7007,10:01:15,15.73,0.15,6.45,18.87,6.47,3.32,50.98
2023-02-19,7007,10:52:14,15.67,0.17,6.6,17.13,0.0,4.3,43.87
2023-02-19,7007,11:36:06,15.05,0.07,9.94,17.62,0.13,4.37,47.17
2023-02-19,7007,19:23:43,18.67,5.01,14.48,19.33,0.0,3.05,60.54
2023-02-19,7007,21:44:33,17.17,1.38,11.57,18.85,0.0,3.23,52.2
2023-02-19,7007,22:36:45,17.36,8.27,19.35,19.27,0.0,7.89,72.14
2023-02-20,7007,01:04:40,17.52,20.94,8.77,17.95,0.0,9.27,74.44
2023-02-20,7007,08:11:19,15.51,0.18,9.07,16.93,0.0,3.4,45.1
2023-02-20,7007,08:56:25,16.18,3.17,6.15,17.38,0.0,3.43,46.32
2023-02-20,7007,09:42:44,16.24,20.02,7.38,17.77,0.0,3.23,64.63
2023-02-20,7007,10:47:22,16.53,13.15,6.75,17.93,0.0,3.27,57.63
2023-02-20,7007,11:45:00,15.3,0.14,3.18,54.11,17.03,16.85,106.61
2023-02-20,7007,14:06:05,13.5,5.16,16.31,19.81,0.0,3.47,58.26
2023-02-20,7007,20:27:11,18.02,5.67,10.9,18.53,0.0,3.15,56.27
2023-02-20,7007,21:23:27,18.57,0.27,8.0,18.85,0.0,4.13,49.82
2023-02-20,7007,22:13:16,17.67,0.22,7.68,18.67,0.0,3.05,47.28
2023-02-20,7007,23:00:33,15.97,0.25,12.47,19.23,0.42,3.12,51.45
2023-02-20,7007,23:52:00,16.03,1.07,8.78,19.98,0.0,3.18,49.04
2023-02-21,7007,05:06:50,16.77,0.33,8.7,56.26,682.48,3.44,767.99
2023-02-21,7008,15:38:57,16.35,9.66,10.52,19.23,0.0,3.1,58.85
2023-02-21,7008,17:06:17,16.38,0.14,9.82,39.09,12.97,4.05,82.43
2023-02-21,7008,21:12:10,17.13,0.88,11.85,21.7,93.69,3.4,148.66
2023-02-22,7008,02:02:39,18.11,0.6,9.9,29.9,6.91,3.4,68.82
2023-02-22,7008,05:34:52,17.35,0.33,8.23,43.02,89.55,3.81,162.3
2023-02-23,7008,04:20:14,18.12,4.03,9.88,20.82,0.0,4.02,56.87
2023-02-23,7008,05:17:06,18.57,2.71,11.18,54.63,20.77,3.2,111.07
2023-02-23,7008,21:15:17,17.0,0.69,13.97,20.22,0.0,3.12,54.99
2023-02-23,7008,22:15:37,16.7,0.83,25.75,20.63,0.0,3.18,67.1
2023-02-23,7008,23:22:43,16.82,8.59,0,0.0,0.0,0.13,25.54
2023-02-24,7007,03:54:42,17.28,30.45,10.12,18.57,0.0,4.21,80.63
2023-02-24,7007,05:15:20,16.62,1.15,10.03,49.92,12.04,3.04,92.8
2023-02-24,7007,09:45:09,16.38,0.27,6.72,17.25,0.0,4.08,44.7
2023-02-24,7007,10:29:51,15.52,0.3,6.86,17.48,0.0,3.25,43.42
2023-02-24,7007,11:13:16,15.37,0.23,6.8,17.02,0.0,2.92,42.33
2023-02-24,7007,11:55:36,17.71,5.29,9.13,21.7,0.25,3.47,57.55
2023-02-24,7008,14:03:37,15.46,0.12,8.2,18.38,0.0,3.3,45.47
2023-02-24,7008,14:49:05,16.02,0.15,25.97,18.17,0.0,3.43,63.73
2023-02-24,7008,15:52:49,15.71,11.52,20.65,19.25,0.66,3.23,71.02
2023-02-24,7008,17:18:37,15.7,0.18,6.32,21.07,4.57,15.21,63.05
2023-02-24,7007,19:56:14,18.12,0.17,7.36,22.59,4.7,3.2,56.13
2023-02-24,7007,20:52:22,18.02,0.15,10.37,20.75,0.0,3.28,52.57
2023-02-24,7007,21:44:56,18.1,0.14,17.22,21.34,0.35,3.57,60.7
2023-02-24,7007,22:45:38,18.58,13.98,8.97,21.22,0.0,3.18,65.93
2023-02-24,7007,23:51:34,19.2,0.71,11.65,22.69,5.53,3.3,63.08
2023-02-25,7008,01:46:34,2.64,5.57,8.05,20.2,0.0,3.33,39.8
2023-02-25,7007,01:54:05,19.11,0.17,7.3,23.02,0.0,3.13,52.73
2023-02-25,7007,02:46:49,19.06,2.89,9.4,22.55,0.0,3.1,57.0
2023-02-25,7008,03:39:49,17.38,28.66,1.3,46.46,16.77,3.56,114.14
2023-02-25,7007,03:43:49,19.89,5.21,6.63,22.15,0.0,5.22,59.09
2023-02-25,7007,05:04:51,19.57,0.15,7.27,13.05,15.89,1.65,57.58
2023-02-25,7007,07:12:52,15.82,25.77,9.63,17.77,0.0,4.26,73.25
2023-02-25,7007,10:22:16,16.34,1.97,23.78,20.35,10.3,3.25,75.99
2023-02-25,7007,11:44:40,15.94,63.16,16.48,18.62,0.0,3.32,117.51
2023-02-25,7007,13:43:36,15.62,0.2,8.23,17.67,0.0,3.28,45.0
2023-02-25,7008,13:52:24,14.83,4.97,16.02,18.13,0.0,4.24,58.18
2023-02-25,7007,14:28:36,15.45,0.17,8.1,17.62,0.0,3.38,44.72
2023-02-25,7008,14:50:35,16.56,0.15,9.38,18.62,0.0,3.52,48.23
2023-02-25,7007,15:13:19,15.2,0.15,12.85,18.65,0.27,3.5,50.62
2023-02-25,7008,15:38:49,16.65,1.77,8.1,18.94,0.0,3.15,48.6
2023-02-25,7007,16:03:56,15.46,5.37,8.57,17.24,0.0,3.36,49.99
2023-02-25,7008,16:27:25,15.1,3.3,6.9,19.3,11.4,3.37,59.36
2023-02-25,7007,17:01:59,16.31,0.23,8.24,19.63,23.42,0.56,68.39
2023-02-25,7008,17:26:47,15.08,0.17,10.17,19.82,0.01,1.17,46.41
2023-02-25,7007,19:03:04,18.42,1.75,12.86,18.8,0.29,3.32,55.44
2023-02-25,7008,19:15:25,17.7,0.18,14.69,18.13,0.0,5.07,55.77
2023-02-25,7007,20:06:11,17.7,0.24,11.63,18.98,0.0,3.28,51.83
2023-02-25,7008,20:11:11,10.8,3.84,19.43,18.03,0.0,4.73,56.84
2023-02-25,7007,20:58:01,17.02,2.2,11.37,19.92,5.0,4.5,60.0
2023-02-25,7007,21:58:01,18.24,1.8,8.63,19.62,0.0,3.32,51.6
2023-02-25,7008,22:04:50,15.78,0.17,11.92,17.9,0.0,6.5,52.27
2023-02-25,7007,22:49:37,17.22,0.35,10.22,18.81,0.0,4.5,51.1
2023-02-25,7008,22:57:06,17.03,1.33,19.73,19.12,0.0,3.58,60.8
2023-02-25,7007,23:40:43,18.2,8.85,9.83,19.6,0.0,3.43,59.91
2023-02-25,7008,23:57:54,1.9,9.06,7.2,22.2,0.0,3.92,44.28
2023-02-26,7008,03:34:21,18.58,4.4,7.42,22.82,0.0,3.4,56.62
2023-02-26,7008,04:30:58,11.08,52.54,0,0.0,0.0,3.23,66.86
2023-02-26,7008,05:48:24,17.24,0,3.53,55.27,6.23,4.2,86.47
2023-02-26,7008,07:49:03,16.13,0.13,8.95,17.92,0.0,3.32,46.45
2023-02-26,7008,08:35:30,15.6,21.02,10.2,17.5,0.0,4.3,68.62
2023-02-26,7008,10:07:51,16.69,0.13,10.47,17.9,0.0,3.08,48.28
2023-02-26,7008,10:56:08,16.16,0.47,9.78,17.89,0.0,3.28,47.57
2023-02-26,7008,11:43:42,15.5,0.15,3.7,53.13,14.27,3.12,89.86
2023-02-26,7008,13:52:27,16.15,0.2,9.95,19.73,0.0,3.55,49.58
2023-02-26,7008,14:42:02,18.51,3.38,0,0.0,0.0,3.22,25.1
2023-03-01,7008,03:16:47,17.77,0.17,5.92,20.45,3.28,3.7,51.29
2023-03-01,7008,04:08:04,17.78,9.68,6.55,18.69,0.0,3.48,56.18
2023-03-01,7008,05:04:15,16.22,0.12,7.25,18.81,10.09,3.22,55.7
2023-03-01,7008,05:59:57,15.23,0,3.63,19.62,0.0,5.0,43.49
2023-03-01,7008,07:11:49,16.6,0.73,7.08,18.32,0.0,3.53,46.27
